STCODE,FORMAT,SITE,REP,DURATION,SPECIES,TYPE,NIR_NUM,MESH,DATEOUT,IADW,IODW,DATEIN,FWW,FOW,LENGTH,IADW1,IODW1,IASH,FASH,IAFW,FAFW,PRM,PAFRM,KDW,KAFW,TYPE1,TIMEOUT,COMMENT,FLAG
TD023,9,"LIDET_AND",1,10,"MYCE",L,28,1.0,1990-10-19,10.070,9.617,2000-10-30,9.329,2.209,,,,3.790,12.190,9.253,1.940,22.970,20.966,-0.147,-0.156,L,10.03,,
TD023,9,"LIDET_AND",1,10,"PIEL",R,48056,0.1,1990-10-19,7.057,6.429,2000-10-30,10.319,2.610,,,,6.300,16.820,6.024,2.171,40.597,36.039,-0.090,-0.102,R,10.03,,
TD023,9,"LIDET_AND",1,10,"PIRE",L,2205,1.0,1990-10-19,9.993,9.713,2000-10-30,13.237,3.649,,,,1.700,14.980,9.548,3.102,37.568,32.488,-0.098,-0.112,L,10.03,,
TD023,9,"LIDET_AND",1,10,"QUPR",L,4124,1.0,1990-10-19,10.144,9.515,2000-10-30,17.607,3.530,,,,4.390,12.870,9.097,3.076,37.099,33.813,-0.099,-0.108,L,10.03,,
TD023,9,"LIDET_AND",1,10,"THPL",L,764,1.0,1990-10-19,10.051,9.528,2000-10-30,17.169,4.050,,,,7.790,11.240,8.786,3.595,42.506,40.917,-0.085,-0.089,L,10.03,,
TD023,9,"LIDET_AND",1,10,"TRAE",L,2833,1.0,1990-10-19,10.120,9.644,2000-10-30,17.958,4.398,,,,2.820,19.000,9.372,3.562,45.603,38.007,-0.078,-0.096,L,10.03,,
TD023,9,"LIDET_AND",1,15,"GOBA",A,80021,,1994-10-25,59.913,55.470,1995-10-26,41.400,26.840,30.50,29.957,27.735,1.470,1.330,27.327,26.483,96.773,96.911,-0.033,-0.031,W,1.00,,
TD023,9,"LIDET_AND",1,15,"GOBA",B,80021,1.0,1994-10-25,59.913,55.470,1995-10-26,48.450,24.460,30.50,29.957,27.735,1.470,1.790,27.327,24.022,88.192,87.906,-0.125,-0.129,W,1.00,,
TD023,9,"LIDET_AND",1,16,"GOBA",A,80022,,1994-10-25,46.496,43.048,1996-10-21,41.727,19.791,30.40,23.172,21.453,1.470,1.060,21.138,19.581,92.253,92.634,-0.041,-0.038,W,1.99,,
TD023,9,"LIDET_AND",1,16,"GOBA",B,80022,1.0,1994-10-25,46.496,43.048,1996-10-21,29.297,16.291,30.40,23.172,21.453,1.470,1.280,21.138,16.082,75.938,76.081,-0.138,-0.137,W,1.99,,
TD023,9,"LIDET_AND",1,17,"GOBA",A,80023,,1994-10-25,50.534,46.786,1997-10-17,28.620,21.040,30.40,25.184,23.316,1.470,1.220,22.973,20.783,90.238,90.467,-0.034,-0.034,W,2.98,,
TD023,9,"LIDET_AND",1,17,"GOBA",B,80023,1.0,1994-10-25,50.534,46.786,1997-10-17,37.560,16.900,30.70,25.433,23.546,1.470,1.970,23.200,16.567,71.774,71.409,-0.111,-0.113,W,2.98,,
TD023,9,"LIDET_AND",1,18,"GOBA",A,80024,,1994-10-25,54.042,50.034,1998-11-02,36.250,24.000,31.60,27.996,25.919,1.470,1.100,25.538,23.736,92.596,92.944,-0.019,-0.018,W,4.02,,
TD023,9,"LIDET_AND",1,18,"GOBA",B,80024,1.0,1994-10-25,54.042,50.034,1998-11-02,37.020,15.270,29.40,26.046,24.115,1.470,0.020,23.761,15.267,63.322,64.252,-0.114,-0.110,W,4.02,,
TD023,9,"LIDET_AND",1,19,"GOBA",A,80025,,1994-10-25,52.601,48.700,1999-10-21,20.400,17.560,29.40,25.352,23.472,1.470,1.960,23.127,17.216,74.813,74.441,-0.058,-0.059,W,4.99,,
TD023,9,"LIDET_AND",1,19,"GOBA",B,80025,1.0,1994-10-25,52.601,48.700,1999-10-21,14.290,7.060,31.50,27.163,25.148,1.470,3.150,24.778,6.838,28.074,27.597,-0.255,-0.258,W,4.99,T,
TD023,9,"LIDET_AND",1,20,"GOBA",A,80026,,1994-10-25,55.091,51.005,2000-10-30,26.690,9.430,21.80,19.688,18.228,1.470,0.940,17.960,9.341,51.734,52.010,-0.110,-0.109,W,6.02,,
TD023,9,"LIDET_AND",1,20,"GOBA",B,80026,1.0,1994-10-25,55.091,51.005,2000-10-30,1.979,0.750,3.70,3.342,3.094,1.470,0.030,3.049,0.750,24.240,24.598,-0.236,-0.233,W,6.02,,
TD023,9,"LIDET_AND",2,1,"ACSA",L,3959,1.0,1990-10-19,10.020,9.509,1991-10-17,17.538,6.631,,,,4.710,4.860,9.061,6.309,69.734,69.628,-0.363,-0.364,L,0.99,,
TD023,9,"LIDET_AND",2,1,"ACSA",L,6751,7.0,1990-10-19,9.889,9.058,1991-10-17,8.451,5.859,,,,4.710,5.770,8.631,5.521,64.683,63.967,-0.438,-0.450,L,0.99,,
TD023,9,"LIDET_AND",2,1,"ANGE",R,46499,0.1,1990-10-19,6.993,6.678,1991-10-17,8.200,5.321,,,,18.700,23.450,5.429,4.073,79.680,75.023,-0.229,-0.289,R,0.99,,
TD023,9,"LIDET_AND",2,1,"DRGL",L,4999,1.0,1990-10-19,10.001,9.671,1991-10-17,12.328,4.688,,,,7.800,6.060,8.917,4.404,48.475,49.389,-0.729,-0.710,L,0.99,,
TD023,9,"LIDET_AND",2,1,"DRGL",R,46902,0.1,1990-10-19,6.992,6.733,1991-10-17,11.093,5.009,,,,6.950,0.420,6.265,4.988,74.395,79.617,-0.298,-0.229,R,0.99,,
TD023,9,"LIDET_AND",2,1,"GOBA",A,68789,,1990-10-19,42.886,39.584,1991-10-17,23.880,19.373,30.40,21.373,19.727,1.470,0.760,19.437,19.226,98.206,98.914,-0.018,-0.011,W,0.99,,
TD023,9,"LIDET_AND",2,1,"GOBA",B,68789,,1990-10-19,42.886,39.584,1991-10-17,23.030,17.967,30.40,21.373,19.727,1.470,0.550,19.437,17.868,91.078,91.928,-0.094,-0.085,W,0.99,,
TD023,9,"LIDET_AND",2,1,"PIEL",R,48404,0.1,1990-10-19,6.987,6.365,1991-10-17,10.714,5.342,,,,6.300,8.590,5.964,4.883,83.928,81.875,-0.176,-0.201,R,0.99,,
TD023,9,"LIDET_AND",2,1,"PIRE",L,2279,1.0,1990-10-19,9.986,9.706,1991-10-17,16.815,8.202,,,,1.700,1.880,9.541,8.048,84.504,84.352,-0.169,-0.171,L,0.99,,
TD023,9,"LIDET_AND",2,1,"PIST",L,289,1.0,1990-10-19,10.137,9.600,1991-10-17,16.691,7.551,,,,3.950,4.350,9.221,7.223,78.656,78.332,-0.242,-0.246,L,0.99,,
TD023,9,"LIDET_AND",2,1,"QUPR",L,4158,1.0,1990-10-19,10.120,9.493,1991-10-17,15.931,6.371,,,,4.390,5.000,9.076,6.052,67.113,66.681,-0.401,-0.408,L,0.99,,
TD023,9,"LIDET_AND",2,1,"RHMA",L,6647,7.0,1990-10-19,10.020,9.279,1991-10-17,9.872,6.980,,,,4.640,4.250,8.848,6.683,75.224,75.531,-0.286,-0.282,L,0.99,,
TD023,9,"LIDET_AND",2,1,"RHMA",L,6863,1.0,1990-10-19,8.003,7.427,1991-10-17,10.295,5.694,,,,4.640,4.320,7.082,5.448,76.666,76.927,-0.267,-0.264,L,0.99,,
TD023,9,"LIDET_AND",2,1,"THPL",L,775,1.0,1990-10-19,10.013,9.492,1991-10-17,10.447,7.052,,,,7.790,7.860,8.753,6.498,74.294,74.237,-0.299,-0.300,L,0.99,,
TD023,9,"LIDET_AND",2,1,"TRAE",L,2908,1.0,1990-10-19,10.002,9.532,1991-10-17,19.422,6.922,,,,2.820,3.840,9.263,6.656,72.619,71.856,-0.322,-0.333,L,0.99,,
TD023,9,"LIDET_AND",2,1,"TRAE",L,6783,7.0,1990-10-19,10.051,9.599,1991-10-17,15.826,8.481,,,,2.820,3.100,9.328,8.218,88.353,88.100,-0.125,-0.127,L,0.99,,
TD023,9,"LIDET_AND",2,2,"ACSA",L,3955,1.0,1990-10-19,10.032,9.520,1992-10-16,8.415,4.277,,,,4.710,8.690,9.072,3.905,44.926,43.045,-0.401,-0.423,L,1.99,,
TD023,9,"LIDET_AND",2,2,"ACSA",L,6747,7.0,1990-10-19,10.037,9.194,1992-10-16,9.912,5.750,,,,4.710,6.880,8.761,5.354,62.541,61.112,-0.235,-0.247,L,1.99,,
TD023,9,"LIDET_AND",2,2,"ANGE",R,46495,0.1,1990-10-19,7.035,6.718,1992-10-16,9.300,3.421,,,,25.100,49.320,5.032,1.734,50.923,34.459,-0.339,-0.535,R,1.99,,
TD023,9,"LIDET_AND",2,2,"CEGR",L,8556,1.0,1990-10-19,9.992,9.412,1992-10-16,10.746,4.581,,,,4.640,5.880,8.975,4.312,48.672,48.045,-0.361,-0.368,L,1.99,,
TD023,9,"LIDET_AND",2,2,"DRGL",L,4995,1.0,1990-10-19,10.046,9.714,1992-10-16,4.980,3.454,,,,7.800,7.720,8.956,3.187,35.557,35.585,-0.519,-0.518,L,1.99,,
TD023,9,"LIDET_AND",2,2,"DRGL",R,46898,0.1,1990-10-19,6.975,6.717,1992-10-16,11.687,4.601,,,,6.950,0.000,6.250,4.601,68.498,73.616,-0.190,-0.154,R,1.99,,
TD023,9,"LIDET_AND",2,2,"GOBA",A,68793,,1990-10-19,46.990,43.372,1992-10-16,24.991,20.494,30.50,23.495,21.686,1.470,1.210,21.367,20.246,94.503,94.754,-0.028,-0.027,W,1.99,,
TD023,9,"LIDET_AND",2,2,"GOBA",B,68793,,1990-10-19,46.990,43.372,1992-10-16,20.657,10.448,30.50,23.495,21.686,1.470,0.040,21.367,10.444,48.179,48.879,-0.366,-0.359,W,1.99,,
TD023,9,"LIDET_AND",2,2,"PIEL",R,48400,0.1,1990-10-19,6.987,6.365,1992-10-16,14.272,4.572,,,,6.300,8.550,5.964,4.181,71.830,70.104,-0.166,-0.178,R,1.99,,
TD023,9,"LIDET_AND",2,2,"PIRE",L,2275,1.0,1990-10-19,10.025,9.744,1992-10-16,15.045,7.056,,,,1.700,3.050,9.578,6.841,72.414,71.424,-0.162,-0.169,L,1.99,,
TD023,9,"LIDET_AND",2,2,"QUPR",L,4153,1.0,1990-10-19,9.990,9.371,1992-10-16,7.206,3.668,,,,4.390,7.890,8.960,3.379,39.142,37.712,-0.471,-0.489,L,1.99,,
TD023,9,"LIDET_AND",2,2,"RHMA",L,6643,7.0,1990-10-19,10.089,9.342,1992-10-16,15.046,6.094,,,,4.640,6.990,8.909,5.668,65.232,63.621,-0.214,-0.227,L,1.99,,
TD023,9,"LIDET_AND",2,2,"RHMA",L,6859,1.0,1990-10-19,8.024,7.446,1992-10-16,5.928,4.168,,,,4.640,5.790,7.101,3.927,55.976,55.302,-0.291,-0.297,L,1.99,,
TD023,9,"LIDET_AND",2,2,"THPL",L,796,1.0,1990-10-19,10.031,9.509,1992-10-16,7.938,5.474,,,,7.790,10.290,8.768,4.911,57.567,56.010,-0.277,-0.291,L,1.99,,
TD023,9,"LIDET_AND",2,2,"TRAE",L,2904,1.0,1990-10-19,9.980,9.511,1992-10-16,15.776,6.144,,,,2.820,5.960,9.243,5.778,64.599,62.512,-0.219,-0.236,L,1.99,,
TD023,9,"LIDET_AND",2,2,"TRAE",L,6755,7.0,1990-10-19,10.045,9.593,1992-10-16,11.464,7.669,,,,2.820,3.840,9.322,7.375,79.944,79.114,-0.112,-0.118,L,1.99,,
TD023,9,"LIDET_AND",2,3,"ACSA",L,3951,1.0,1990-10-19,10.012,9.501,1993-10-21,17.674,4.064,,,,4.710,9.050,9.054,3.696,42.774,40.822,-0.283,-0.298,L,3.01,,
TD023,9,"LIDET_AND",2,3,"ANGE",R,46491,0.1,1990-10-19,6.995,6.680,1993-10-21,10.054,3.796,,,,18.400,32.390,5.451,2.566,56.826,47.074,-0.188,-0.251,R,3.01,,
TD023,9,"LIDET_AND",2,3,"DRGL",L,4991,1.0,1990-10-19,10.067,9.735,1993-10-21,9.840,2.485,,,,7.800,9.280,8.976,2.254,25.526,25.111,-0.454,-0.460,L,3.01,,
TD023,9,"LIDET_AND",2,3,"DRGL",R,46894,0.1,1990-10-19,7.022,6.762,1993-10-21,13.728,4.092,,,,6.950,8.570,6.292,3.741,60.515,59.456,-0.167,-0.173,R,3.01,,
TD023,9,"LIDET_AND",2,3,"GOBA",A,68797,,1990-10-19,59.299,54.733,1993-10-21,33.691,25.340,30.70,29.844,27.546,1.470,0.530,27.141,25.206,91.992,92.871,-0.028,-0.025,W,3.01,,
TD023,9,"LIDET_AND",2,3,"GOBA",B,68797,,1990-10-19,59.299,54.733,1993-10-21,30.579,20.037,30.30,29.455,27.187,1.470,1.860,26.787,19.664,73.701,73.409,-0.102,-0.103,W,3.01,,
TD023,9,"LIDET_AND",2,3,"PIEL",R,48396,0.1,1990-10-19,7.014,6.390,1993-10-21,13.645,4.439,,,,6.300,7.980,5.987,4.085,69.468,68.231,-0.121,-0.127,R,3.01,,
TD023,9,"LIDET_AND",2,3,"PIRE",L,2271,1.0,1990-10-19,10.047,9.766,1993-10-21,21.882,4.849,,,,1.700,5.380,9.600,4.588,49.652,47.792,-0.233,-0.246,L,3.01,,
TD023,9,"LIDET_AND",2,3,"QUPR",L,4150,1.0,1990-10-19,10.143,9.514,1993-10-21,14.688,3.546,,,,4.390,7.510,9.096,3.280,37.271,36.060,-0.328,-0.339,L,3.01,,
TD023,9,"LIDET_AND",2,3,"SPAL",L,47,1.0,1990-10-19,10.038,9.406,1993-10-21,23.491,4.206,,,,12.220,9.190,8.257,3.819,44.716,46.252,-0.268,-0.256,L,3.01,,
TD023,9,"LIDET_AND",2,3,"THPL",L,792,1.0,1990-10-19,9.920,9.404,1993-10-21,23.981,4.902,,,,7.790,7.640,8.671,4.527,52.127,52.209,-0.217,-0.216,L,3.01,,
TD023,9,"LIDET_AND",2,3,"TRAE",L,2900,1.0,1990-10-19,9.986,9.517,1993-10-21,17.334,4.570,,,,2.820,7.910,9.249,4.209,48.019,45.508,-0.244,-0.262,L,3.01,,
TD023,9,"LIDET_AND",2,4,"ACSA",L,3947,1.0,1990-10-19,10.089,9.574,1994-10-25,14.760,3.950,,,,4.710,13.730,9.123,3.408,41.258,37.356,-0.220,-0.245,L,4.02,,
TD023,9,"LIDET_AND",2,4,"ANGE",R,46487,0.1,1990-10-19,6.995,6.680,1994-10-25,7.940,2.840,,,,18.400,43.270,5.451,1.611,42.515,29.554,-0.213,-0.303,R,4.02,,
TD023,9,"LIDET_AND",2,4,"BELU",L,104,1.0,1990-10-19,10.041,9.589,1994-10-25,17.980,5.190,,,,5.700,9.120,9.042,4.717,54.125,52.168,-0.153,-0.162,L,4.02,,
TD023,9,"LIDET_AND",2,4,"DRGL",L,4987,1.0,1990-10-19,10.042,9.711,1994-10-25,9.630,2.390,,,,7.800,13.640,8.954,2.064,24.611,23.051,-0.349,-0.365,L,4.02,,
TD023,9,"LIDET_AND",2,4,"DRGL",R,46890,0.1,1990-10-19,7.008,6.749,1994-10-25,11.440,2.560,,,,6.950,10.870,6.280,2.282,37.932,36.338,-0.241,-0.252,R,4.02,,
TD023,9,"LIDET_AND",2,4,"GOBA",A,68801,,1990-10-19,49.985,46.136,1994-10-25,26.600,17.110,30.50,24.993,23.068,1.470,2.180,22.729,16.737,74.172,73.637,-0.074,-0.076,W,4.02,,
TD023,9,"LIDET_AND",2,4,"GOBA",B,68801,,1990-10-19,49.985,46.136,1994-10-25,20.500,13.500,30.50,24.993,23.068,1.470,0.050,22.729,13.493,58.523,59.365,-0.133,-0.130,W,4.02,,
TD023,9,"LIDET_AND",2,4,"PIEL",R,48392,0.1,1990-10-19,7.016,6.392,1994-10-25,11.030,3.990,,,,6.300,7.810,5.989,3.678,62.422,61.413,-0.117,-0.121,R,4.02,,
TD023,9,"LIDET_AND",2,4,"PIRE",L,2267,1.0,1990-10-19,10.188,9.903,1994-10-25,15.350,3.630,,,,1.700,7.850,9.735,3.345,36.656,34.361,-0.250,-0.266,L,4.02,,
TD023,9,"LIDET_AND",2,4,"QUPR",L,4146,1.0,1990-10-19,10.070,9.446,1994-10-25,9.240,2.250,,,,4.390,14.560,9.031,1.922,23.820,21.282,-0.357,-0.385,L,4.02,,
TD023,9,"LIDET_AND",2,4,"THPL",L,788,1.0,1990-10-19,9.980,9.461,1994-10-25,17.850,5.480,,,,7.790,11.250,8.724,4.864,57.922,55.754,-0.136,-0.145,L,4.02,,
TD023,9,"LIDET_AND",2,4,"TRAE",L,2896,1.0,1990-10-19,9.949,9.481,1994-10-25,13.820,3.680,,,,2.820,10.800,9.214,3.283,38.814,35.631,-0.236,-0.257,L,4.02,,
TD023,9,"LIDET_AND",2,5,"ACSA",L,3943,1.0,1990-10-19,9.977,9.468,1995-10-26,25.690,5.640,,,,4.710,20.140,9.022,4.504,59.569,49.922,-0.103,-0.138,L,5.02,,
TD023,9,"LIDET_AND",2,5,"ANGE",R,46483,0.1,1990-10-19,7.016,6.700,1995-10-26,6.860,2.220,,,,12.900,38.990,5.836,1.354,33.134,23.201,-0.220,-0.291,R,5.02,,
TD023,9,"LIDET_AND",2,5,"DRGL",L,4983,1.0,1990-10-19,9.991,9.661,1995-10-26,9.870,2.230,,,,7.800,16.390,8.907,1.865,23.082,20.939,-0.292,-0.312,L,5.02,,
TD023,9,"LIDET_AND",2,5,"DRGL",R,46886,0.1,1990-10-19,7.060,6.799,1995-10-26,7.900,1.800,,,,6.950,15.830,6.326,1.515,26.474,23.949,-0.265,-0.285,R,5.02,,
TD023,9,"LIDET_AND",2,5,"GOBA",A,68805,,1990-10-19,48.516,44.780,1995-10-26,24.450,8.620,30.50,24.258,22.390,1.470,1.690,22.061,8.474,38.499,38.412,-0.190,-0.191,W,5.02,,X
TD023,9,"LIDET_AND",2,5,"GOBA",B,68805,,1990-10-19,48.516,44.780,1995-10-26,2.420,0.450,3.90,3.102,2.863,1.470,0.070,2.821,0.450,15.718,15.952,-0.369,-0.366,W,5.02,,
TD023,9,"LIDET_AND",2,5,"PIEL",R,48388,0.1,1990-10-19,7.007,6.383,1995-10-26,10.420,3.020,,,,6.300,8.660,5.981,2.758,47.313,46.113,-0.149,-0.154,R,5.02,,
TD023,9,"LIDET_AND",2,5,"PIRE",L,2263,1.0,1990-10-19,10.052,9.771,1995-10-26,22.200,4.530,,,,1.700,11.950,9.605,3.989,46.362,41.530,-0.153,-0.175,L,5.02,,
TD023,9,"LIDET_AND",2,5,"PSME",L,207,1.0,1990-10-19,10.024,9.583,1995-10-26,10.370,2.930,,,,11.900,19.510,8.443,2.358,30.575,27.928,-0.236,-0.254,L,5.02,,
TD023,9,"LIDET_AND",2,5,"QUPR",L,4142,1.0,1990-10-19,9.989,9.370,1995-10-26,8.910,2.080,,,,4.390,11.410,8.959,1.843,22.199,20.571,-0.300,-0.315,L,5.02,,
TD023,9,"LIDET_AND",2,5,"THPL",L,784,1.0,1990-10-19,10.035,9.513,1995-10-26,19.910,4.280,,,,7.790,14.650,8.772,3.653,44.991,41.644,-0.159,-0.175,L,5.02,,
TD023,9,"LIDET_AND",2,5,"TRAE",L,2892,1.0,1990-10-19,10.009,9.539,1995-10-26,18.760,3.690,,,,2.820,17.990,9.270,3.026,38.683,32.643,-0.189,-0.223,L,5.02,,
TD023,9,"LIDET_AND",2,6,"ACSA",L,3939,1.0,1990-10-19,10.035,9.523,1996-10-21,20.278,2.918,,,,4.710,14.280,9.074,2.501,30.642,27.562,-0.197,-0.215,L,6.01,,
TD023,9,"LIDET_AND",2,6,"ANGE",R,46479,0.1,1990-10-19,7.007,6.692,1996-10-21,7.396,3.088,,,,23.700,51.250,5.106,1.505,46.145,29.475,-0.129,-0.203,R,6.01,,
TD023,9,"LIDET_AND",2,6,"DRGL",L,4979,1.0,1990-10-19,9.996,9.666,1996-10-21,4.011,0.638,,,,7.800,15.330,8.912,0.540,6.600,6.059,-0.453,-0.467,L,6.01,,
TD023,9,"LIDET_AND",2,6,"DRGL",R,46882,0.1,1990-10-19,7.066,6.805,1996-10-21,5.925,1.331,,,,6.950,4.180,6.332,1.275,19.559,20.136,-0.272,-0.267,R,6.01,,
TD023,9,"LIDET_AND",2,6,"GOBA",A,68809,,1990-10-19,48.629,44.885,1996-10-21,23.293,14.679,31.40,25.032,23.105,1.470,1.160,22.765,14.509,63.532,63.734,-0.076,-0.075,W,6.01,,
TD023,9,"LIDET_AND",2,6,"GOBA",B,68809,,1990-10-19,48.629,44.885,1996-10-21,18.452,4.689,29.40,23.438,21.633,1.470,7.740,21.315,4.326,21.675,20.296,-0.255,-0.265,W,6.01,,X
TD023,9,"LIDET_AND",2,6,"PIEL",R,48384,0.1,1990-10-19,7.006,6.382,1996-10-21,10.538,3.512,,,,6.300,13.820,5.980,3.027,55.030,50.619,-0.099,-0.113,R,6.01,,
TD023,9,"LIDET_AND",2,6,"PIRE",L,2260,1.0,1990-10-19,10.000,9.720,1996-10-21,15.848,6.465,,,,1.700,3.140,9.555,6.262,66.512,65.536,-0.068,-0.070,L,6.01,,
TD023,9,"LIDET_AND",2,6,"QUPR",L,4139,1.0,1990-10-19,10.008,9.388,1996-10-21,12.115,2.015,,,,4.390,6.900,8.976,1.876,21.464,20.900,-0.256,-0.261,L,6.01,,
TD023,9,"LIDET_AND",2,6,"SPAL",L,727,1.0,1990-10-19,10.064,9.269,1996-10-21,12.078,3.526,,,,12.220,3.190,8.136,3.414,38.041,41.962,-0.161,-0.145,L,6.01,,
TD023,9,"LIDET_AND",2,6,"THPL",L,780,1.0,1990-10-19,9.997,9.477,1996-10-21,13.044,2.960,,,,7.790,5.300,8.739,2.803,31.234,32.075,-0.194,-0.189,L,6.01,,
TD023,9,"LIDET_AND",2,6,"TRAE",L,2888,1.0,1990-10-19,10.085,9.611,1996-10-21,15.742,2.545,,,,2.820,14.730,9.340,2.170,26.480,23.233,-0.221,-0.243,L,6.01,,
TD023,9,"LIDET_AND",2,7,"ACSA",L,3935,1.0,1990-10-19,9.932,9.425,1997-10-17,10.290,2.450,,,,4.710,12.040,8.981,2.155,25.995,23.995,-0.193,-0.204,L,7.00,,
TD023,9,"LIDET_AND",2,7,"ANGE",R,46475,0.1,1990-10-19,7.001,6.686,1997-10-17,7.870,2.760,,,,21.100,50.950,5.275,1.354,41.280,25.668,-0.126,-0.194,R,7.00,,
TD023,9,"LIDET_AND",2,7,"BOGR",L,8588,1.0,1990-10-19,7.046,6.658,1997-10-17,5.530,1.330,,,,10.160,30.320,5.982,0.927,19.976,15.496,-0.230,-0.267,L,7.00,,
TD023,9,"LIDET_AND",2,7,"DRGL",L,4975,1.0,1990-10-19,9.984,9.655,1997-10-17,1.130,0.340,,,,7.800,6.120,8.902,0.319,3.521,3.583,-0.478,-0.476,L,7.00,F,X
TD023,9,"LIDET_AND",2,7,"DRGL",R,46878,0.1,1990-10-19,7.019,6.759,1997-10-17,13.110,3.250,,,,6.950,0.000,6.289,3.250,48.084,51.678,-0.105,-0.094,R,7.00,,X
TD023,9,"LIDET_AND",2,7,"GOBA",A,68813,,1990-10-19,48.375,44.650,1997-10-17,34.160,9.140,27.40,21.729,20.056,1.470,0.010,19.761,9.139,45.572,46.248,-0.112,-0.110,W,7.00,,
TD023,9,"LIDET_AND",2,7,"PIEL",R,48380,0.1,1990-10-19,7.037,6.411,1997-10-17,12.850,4.220,,,,6.300,16.060,6.007,3.542,65.824,58.965,-0.060,-0.076,R,7.00,,
TD023,9,"LIDET_AND",2,7,"PIRE",L,2256,1.0,1990-10-19,10.000,9.720,1997-10-17,13.590,3.390,,,,1.700,6.180,9.555,3.180,34.877,33.281,-0.151,-0.157,L,7.00,,
TD023,9,"LIDET_AND",2,7,"QUPR",L,4135,1.0,1990-10-19,10.081,9.456,1997-10-17,9.270,2.270,,,,4.390,8.060,9.041,2.087,24.006,23.084,-0.204,-0.210,L,7.00,,
TD023,9,"LIDET_AND",2,7,"THPL",L,776,1.0,1990-10-19,9.953,9.435,1997-10-17,10.540,2.880,,,,7.790,6.570,8.700,2.691,30.525,30.931,-0.170,-0.168,L,7.00,,
TD023,9,"LIDET_AND",2,7,"TRAE",L,2884,1.0,1990-10-19,10.098,9.623,1997-10-17,6.770,1.660,,,,2.820,16.050,9.352,1.394,17.250,14.906,-0.251,-0.272,L,7.00,,
TD023,9,"LIDET_AND",2,8,"ACSA",L,3931,1.0,1990-10-19,10.076,9.562,1998-11-02,10.430,1.910,,,,4.710,20.030,9.112,1.527,19.975,16.758,-0.200,-0.222,L,8.04,,
TD023,9,"LIDET_AND",2,8,"ANGE",R,46471,0.1,1990-10-19,7.000,6.685,1998-11-02,5.810,3.100,,,,25.800,55.640,4.960,1.375,46.372,27.722,-0.096,-0.160,R,8.04,,
TD023,9,"LIDET_AND",2,8,"DRGL",L,4971,1.0,1990-10-19,9.995,9.665,1998-11-02,3.510,0.750,,,,7.800,13.560,8.911,0.648,7.760,7.272,-0.318,-0.326,L,8.04,,
TD023,9,"LIDET_AND",2,8,"DRGL",R,46874,0.1,1990-10-19,7.022,6.762,1998-11-02,7.210,2.480,,,,6.950,2.860,6.292,2.409,36.676,38.287,-0.125,-0.119,R,8.04,,
TD023,9,"LIDET_AND",2,8,"GOBA",A,68817,,1990-10-19,57.126,52.727,1998-11-02,19.830,11.390,21.00,19.666,18.152,1.470,1.520,17.885,11.217,62.748,62.717,-0.058,-0.058,W,8.04,,
TD023,9,"LIDET_AND",2,8,"GOBA",B,68817,,1990-10-19,57.126,52.727,1998-11-02,14.640,7.280,15.00,14.047,12.966,1.470,12.310,12.775,6.384,56.147,49.973,-0.072,-0.086,W,8.04,,
TD023,9,"LIDET_AND",2,8,"PIEL",R,48376,0.1,1990-10-19,7.024,6.399,1998-11-02,8.220,3.680,,,,6.300,13.560,5.996,3.181,57.509,53.052,-0.069,-0.079,R,8.04,,
TD023,9,"LIDET_AND",2,8,"PIRE",L,2252,1.0,1990-10-19,10.204,9.918,1998-11-02,4.300,1.720,,,,1.700,9.930,9.749,1.549,17.342,15.889,-0.218,-0.229,L,8.04,,
TD023,9,"LIDET_AND",2,8,"POTR",L,155,1.0,1990-10-19,10.024,9.573,1998-11-02,12.760,2.840,,,,7.700,11.350,8.836,2.518,29.667,28.497,-0.151,-0.156,L,8.04,,
TD023,9,"LIDET_AND",2,8,"QUPR",L,4131,1.0,1990-10-19,10.070,9.446,1998-11-02,9.560,2.040,,,,4.390,15.010,9.031,1.734,21.596,19.201,-0.191,-0.205,L,8.04,,
TD023,9,"LIDET_AND",2,8,"THPL",L,771,1.0,1990-10-19,9.988,9.469,1998-11-02,8.320,1.960,,,,7.790,12.020,8.731,1.724,20.699,19.746,-0.196,-0.202,L,8.04,,
TD023,9,"LIDET_AND",2,8,"TRAE",L,2840,1.0,1990-10-19,10.131,9.655,1998-11-02,10.790,2.330,,,,2.820,14.710,9.383,1.987,24.133,21.177,-0.177,-0.193,L,8.04,,
TD023,9,"LIDET_AND",2,9,"ACSA",L,3927,1.0,1990-10-19,10.011,9.500,1999-10-21,3.730,2.000,,,,4.710,12.360,9.053,1.753,21.053,19.364,-0.173,-0.182,L,9.00,,
TD023,9,"LIDET_AND",2,9,"ANGE",R,46467,0.1,1990-10-19,7.003,6.688,1999-10-21,4.270,2.970,,,,27.400,61.610,4.855,1.140,44.408,23.481,-0.090,-0.161,R,9.00,,
TD023,9,"LIDET_AND",2,9,"DRGL",L,4967,1.0,1990-10-19,10.049,9.717,1999-10-21,3.000,2.610,,,,7.800,1.900,8.959,2.560,26.860,28.575,-0.146,-0.139,L,9.00,,X
TD023,9,"LIDET_AND",2,9,"DRGL",R,46870,0.1,1990-10-19,7.063,6.802,1999-10-21,3.770,1.460,,,,6.950,0.000,6.329,1.460,21.464,23.068,-0.171,-0.163,R,9.00,,
