SITE,SPECIES,time,MESH,MAP,AET,PET,MAT,N,C,Lig,Cel,WSE,pafrm.mean,pafrm.sd
NIN,DRGL,3,1,1491.22,1206.53,1456.16,18.203875,1.973333333,47.79333333,10.90875,39.8175,40.23125,0.65525,0.439166919671021
NIN,DRGL,4,1,1491.22,1206.53,1456.16,18.203875,1.973333333,47.79333333,10.90875,39.8175,40.23125,0.6775,0.0898025612106915
NLK,DRGL,1,1,676.63,649.13,884.36,4.137,1.973333333,47.79333333,10.90875,39.8175,40.23125,58.24925,1.37369292420104
NLK,DRGL,2,1,676.63,649.13,884.36,4.137,1.973333333,47.79333333,10.90875,39.8175,40.23125,45.6895,4.13402487494532
NWT,DRGL,1,1,1249.7,646.57,755.51,-3.2115,1.973333333,47.79333333,10.90875,39.8175,40.23125,77.26325,2.88313387075014
NWT,DRGL,2,1,1249.7,646.57,755.51,-3.2115,1.973333333,47.79333333,10.90875,39.8175,40.23125,57.99,6.32984207280614
NWT,DRGL,3,1,1249.7,646.57,755.51,-3.2115,1.973333333,47.79333333,10.90875,39.8175,40.23125,55.87375,11.4359447175707
NWT,DRGL,4,1,1249.7,646.57,755.51,-3.2115,1.973333333,47.79333333,10.90875,39.8175,40.23125,54.3223333333333,2.21574058349197
NWT,DRGL,5,1,1249.7,646.57,755.51,-3.2115,1.973333333,47.79333333,10.90875,39.8175,40.23125,49.8623333333333,6.7557199715007
NWT,DRGL,6,1,1249.7,646.57,755.51,-3.2115,1.973333333,47.79333333,10.90875,39.8175,40.23125,43.758,15.9961439728455
NWT,DRGL,8,1,1249.7,646.57,755.51,-3.2115,1.973333333,47.79333333,10.90875,39.8175,40.23125,41.9258333333333,14.6912736740783
NWT,DRGL,7,1,1249.7,646.57,755.51,-3.2115,1.973333333,47.79333333,10.90875,39.8175,40.23125,43.9853333333333,6.96644962181837
OLY,DRGL,1,1,1530.9,794.19,1043.78,10.7329625,1.973333333,47.79333333,10.90875,39.8175,40.23125,42.60725,4.660795166421
OLY,DRGL,2,1,1530.9,794.19,1043.78,10.7329625,1.973333333,47.79333333,10.90875,39.8175,40.23125,23.1025,8.40881083546697
OLY,DRGL,3,1,1530.9,794.19,1043.78,10.7329625,1.973333333,47.79333333,10.90875,39.8175,40.23125,18.0385,6.1026027507395
OLY,DRGL,4,1,1530.9,794.19,1043.78,10.7329625,1.973333333,47.79333333,10.90875,39.8175,40.23125,15.80925,10.9980236823107
OLY,DRGL,5,1,1530.9,794.19,1043.78,10.7329625,1.973333333,47.79333333,10.90875,39.8175,40.23125,8.95675,4.03438234636563
OLY,DRGL,6,1,1530.9,794.19,1043.78,10.7329625,1.973333333,47.79333333,10.90875,39.8175,40.23125,11.958,2.85745772788797
OLY,DRGL,7,1,1530.9,794.19,1043.78,10.7329625,1.973333333,47.79333333,10.90875,39.8175,40.23125,2.3315,2.08892005591406
OLY,DRGL,8,1,1530.9,794.19,1043.78,10.7329625,1.973333333,47.79333333,10.90875,39.8175,40.23125,10.7645,8.74189378796151
OLY,DRGL,9,1,1530.9,794.19,1043.78,10.7329625,1.973333333,47.79333333,10.90875,39.8175,40.23125,8.28825,10.1332232573517
SEV,DRGL,1,1,254.5,252.22,1601.93,13.17375,1.973333333,47.79333333,10.90875,39.8175,40.23125,76.292,7.00664199171044
SEV,DRGL,2,1,254.5,252.22,1601.93,13.17375,1.973333333,47.79333333,10.90875,39.8175,40.23125,65.51425,9.78588849227975
SEV,DRGL,3,1,254.5,252.22,1601.93,13.17375,1.973333333,47.79333333,10.90875,39.8175,40.23125,79.07175,9.9536933304511
SEV,DRGL,4,1,254.5,252.22,1601.93,13.17375,1.973333333,47.79333333,10.90875,39.8175,40.23125,58.76,13.9191101008649
SMR,DRGL,1,1,240.31,236.14,1860.46,14.64165417,1.973333333,47.79333333,10.90875,39.8175,40.23125,80.68225,1.89747206830562
SMR,DRGL,2,1,240.31,236.14,1860.46,14.64165417,1.973333333,47.79333333,10.90875,39.8175,40.23125,71.875,9.88429781690805
SMR,DRGL,3,1,240.31,236.14,1860.46,14.64165417,1.973333333,47.79333333,10.90875,39.8175,40.23125,57.66225,11.0521686069598
SMR,DRGL,6,1,240.31,236.14,1860.46,14.64165417,1.973333333,47.79333333,10.90875,39.8175,40.23125,27.0985,4.99429519552058
SMR,DRGL,7,1,240.31,236.14,1860.46,14.64165417,1.973333333,47.79333333,10.90875,39.8175,40.23125,32.869,18.4328595719709
SMR,DRGL,10,1,240.31,236.14,1860.46,14.64165417,1.973333333,47.79333333,10.90875,39.8175,40.23125,37.2885,18.609059881323
SMR,DRGL,4,1,240.31,236.14,1860.46,14.64165417,1.973333333,47.79333333,10.90875,39.8175,40.23125,49.3985,0.0982878425849322
SMR,DRGL,9,1,240.31,236.14,1860.46,14.64165417,1.973333333,47.79333333,10.90875,39.8175,40.23125,63.801,16.1545615229879
UFL,DRGL,1,1,1238.47,1165.79,1620.79,20.721375,1.973333333,47.79333333,10.90875,39.8175,40.23125,44.14225,4.56755254485375
UFL,DRGL,2,1,1238.47,1165.79,1620.79,20.721375,1.973333333,47.79333333,10.90875,39.8175,40.23125,24.765,3.52584127077024
UFL,DRGL,3,1,1238.47,1165.79,1620.79,20.721375,1.973333333,47.79333333,10.90875,39.8175,40.23125,21.543,3.38462582865521
UFL,DRGL,4,1,1238.47,1165.79,1620.79,20.721375,1.973333333,47.79333333,10.90875,39.8175,40.23125,20.88725,10.3989389001955
UFL,DRGL,6,1,1238.47,1165.79,1620.79,20.721375,1.973333333,47.79333333,10.90875,39.8175,40.23125,17.5875714285714,8.01073754109951
UFL,DRGL,7,1,1238.47,1165.79,1620.79,20.721375,1.973333333,47.79333333,10.90875,39.8175,40.23125,11.459,8.39335749268432
UFL,DRGL,8,1,1238.47,1165.79,1620.79,20.721375,1.973333333,47.79333333,10.90875,39.8175,40.23125,2.46533333333333,2.30828125091665
UFL,DRGL,9,1,1238.47,1165.79,1620.79,20.721375,1.973333333,47.79333333,10.90875,39.8175,40.23125,8.86666666666667,2.33133745591095
UFL,DRGL,10,1,1238.47,1165.79,1620.79,20.721375,1.973333333,47.79333333,10.90875,39.8175,40.23125,2.762,1.60513239329346
UFL,DRGL,5,1,1238.47,1165.79,1620.79,20.721375,1.973333333,47.79333333,10.90875,39.8175,40.23125,30.155,18.0620790331567
VCR,DRGL,1,1,1138.09,993.17,1215.28,15.028375,1.973333333,47.79333333,10.90875,39.8175,40.23125,26.015,8.04573017196078
VCR,DRGL,2,1,1138.09,993.17,1215.28,15.028375,1.973333333,47.79333333,10.90875,39.8175,40.23125,5.58733333333333,0.0397156560229506
VCR,DRGL,3,1,1138.09,993.17,1215.28,15.028375,1.973333333,47.79333333,10.90875,39.8175,40.23125,4.671,5.01149867804033
ARC,FAGR,6,1,326.66,284.43,422.74,-8.872666667,0.85,49.4075,26.028,49.114,16.25,54.24,NA
ARC,FAGR,8,1,326.66,284.43,422.74,-8.872666667,0.85,49.4075,26.028,49.114,16.25,44.9993333333333,4.92312607327228
BCI,FAGR,1,1,2692.38,1367.63,1517.06,27.16933333,0.85,49.4075,26.028,49.114,16.25,46.24825,12.3643568474062
BSF,FAGR,7,1,1244.55,752.61,1096.91,11.29540417,0.85,49.4075,26.028,49.114,16.25,62.10875,2.10121827757137
CDR,FAGR,1,1,822.7777778,733.2,1026.133333,7.056204167,0.85,49.4075,26.028,49.114,16.25,83.123,2.4500465301704
CWT,FAGR,2,1,1905.66,1173.16,1352.79,13.34375,0.85,49.4075,26.028,49.114,16.25,42.628,NA
CWT,FAGR,3,1,1905.66,1173.16,1352.79,13.34375,0.85,49.4075,26.028,49.114,16.25,49.978,NA
CWT,FAGR,7,1,1905.66,1173.16,1352.79,13.34375,0.85,49.4075,26.028,49.114,16.25,34.877,NA
LVW,FAGR,2,1,1096.46,850.81,1083.15,1.707875,0.85,49.4075,26.028,49.114,16.25,84.9215,4.07259937468279
MTV,FAGR,2,1,2685,1084.06,1165.5,17.67916667,0.85,49.4075,26.028,49.114,16.25,50.27625,9.57733756931783
NWT,FAGR,3,1,1249.7,646.57,755.51,-3.2115,0.85,49.4075,26.028,49.114,16.25,49.8385,33.2624375685246
OLY,FAGR,4,1,1530.9,794.19,1043.78,10.7329625,0.85,49.4075,26.028,49.114,16.25,49.597,14.1204828765403
OLY,FAGR,5,1,1530.9,794.19,1043.78,10.7329625,0.85,49.4075,26.028,49.114,16.25,53.7593333333333,10.5622634569174
SMR,FAGR,10,1,240.31,236.14,1860.46,14.64165417,0.85,49.4075,26.028,49.114,16.25,79.239,24.0750634613217
UFL,FAGR,2,1,1238.47,1165.79,1620.79,20.721375,0.85,49.4075,26.028,49.114,16.25,56.8443333333333,22.6376920275308
UFL,FAGR,3,1,1238.47,1165.79,1620.79,20.721375,0.85,49.4075,26.028,49.114,16.25,40.577,NA
BNZ,KOMY,7,1,402.87,359.8,575.89,-1.760208333,1.0675,46.2575,9.254,61.56,22.73,29.00325,6.45319106463358
CDR,KOMY,2,1,822.7777778,733.2,1026.133333,7.056204167,1.0675,46.2575,9.254,61.56,22.73,32.9805,4.00820196596928
CDR,KOMY,7,1,822.7777778,733.2,1026.133333,7.056204167,1.0675,46.2575,9.254,61.56,22.73,17.942,NA
HBR,KOMY,4,1,1396.13,712.53,817.54,5.548666667,1.0675,46.2575,9.254,61.56,22.73,12.7243333333333,2.62131118590169
JRN,KOMY,1,1,298.1111111,292.2666667,1665.977778,17.14754167,1.0675,46.2575,9.254,61.56,22.73,49.118,33.2588391459073
LBS,KOMY,1,1,4099.52,1699.15,1772.69,26.18779167,1.0675,46.2575,9.254,61.56,22.73,9.219,3.37877315012417
LUQ,KOMY,1,1,3362.82,1233.94,1259.58,23.47708333,1.0675,46.2575,9.254,61.56,22.73,3.54775,3.99659599951425
UFL,KOMY,10,1,1238.47,1165.79,1620.79,20.721375,1.0675,46.2575,9.254,61.56,22.73,14.9395,13.6704954006795
UFL,KOMY,6,1,1238.47,1165.79,1620.79,20.721375,1.0675,46.2575,9.254,61.56,22.73,13.347,NA
ARC,LATR,1,1,326.66,284.43,422.74,-8.872666667,2.1375,50.85,7.95,40.464,31.536,56.375,6.50657139616045
BCI,LATR,1,1,2692.38,1367.63,1517.06,27.16933333,2.1375,50.85,7.95,40.464,31.536,NA,NA
CWT,LATR,1,1,1905.66,1173.16,1352.79,13.34375,2.1375,50.85,7.95,40.464,31.536,38.585,NA
CWT,LATR,4,1,1905.66,1173.16,1352.79,13.34375,2.1375,50.85,7.95,40.464,31.536,24.359,NA
CWT,LATR,6,1,1905.66,1173.16,1352.79,13.34375,2.1375,50.85,7.95,40.464,31.536,8.072,NA
CWT,LATR,7,1,1905.66,1173.16,1352.79,13.34375,2.1375,50.85,7.95,40.464,31.536,9.057,NA
GSF,LATR,3,1,508.41,502.5,1421.8,26.38333333,2.1375,50.85,7.95,40.464,31.536,42.65375,24.9739683987814
HFR,LATR,4,1,1152.13,851.25,1041.04,7.489633333,2.1375,50.85,7.95,40.464,31.536,27.9345,3.05140814488437
HFR,LATR,6,1,1152.13,851.25,1041.04,7.489633333,2.1375,50.85,7.95,40.464,31.536,26.48,7.69192346989143
LUQ,LATR,1,1,3362.82,1233.94,1259.58,23.47708333,2.1375,50.85,7.95,40.464,31.536,25.097,4.26937520799785
LVW,LATR,6,1,1096.46,850.81,1083.15,1.707875,2.1375,50.85,7.95,40.464,31.536,54.8406666666667,14.1629668619726
LVW,LATR,7,1,1096.46,850.81,1083.15,1.707875,2.1375,50.85,7.95,40.464,31.536,49.6386666666667,15.7583227005076
MTV,LATR,2,1,2685,1084.06,1165.5,17.67916667,2.1375,50.85,7.95,40.464,31.536,20.1025,5.89872667050554
OLY,LATR,3,1,1530.9,794.19,1043.78,10.7329625,2.1375,50.85,7.95,40.464,31.536,13.9335,2.81902494963536
BNZ,LITU,3,1,402.87,359.8,575.89,-1.760208333,0.72,46.355,8.7,31.272,43.622,69.834,2.16064018290876
CPR,LITU,2,1,440.4,430.42,1201.73,8.598458333,0.72,46.355,8.7,31.272,43.622,62.093,5.26184308647328
KNZ,LITU,1,1,791.21,746.72,1250.01,12.57004167,0.72,46.355,8.7,31.272,43.622,75.07425,5.77576911905822
LUQ,LITU,1,1,3362.82,1233.94,1259.58,23.47708333,0.72,46.355,8.7,31.272,43.622,17.451,4.92439647740377
LVW,LITU,5,1,1096.46,850.81,1083.15,1.707875,0.72,46.355,8.7,31.272,43.622,45.7863333333333,5.49985021008148
UFL,LITU,4,1,1238.47,1165.79,1620.79,20.721375,0.72,46.355,8.7,31.272,43.622,26.428,11.7325900806258
VCR,LITU,3,1,1138.09,993.17,1215.28,15.028375,0.72,46.355,8.7,31.272,43.622,12.744,NA
ARC,PIEL,10,1,326.66,284.43,422.74,-8.872666667,0.36,54.26,21.418,41.338,19.604,68.48175,6.82894439744045
BCI,PIEL,0,1,2692.38,1367.63,1517.06,27.16933333,0.36,54.26,21.418,41.338,19.604,99.071,2.8269244772367
BCI,PIEL,1,1,2692.38,1367.63,1517.06,27.16933333,0.36,54.26,21.418,41.338,19.604,67.9490714285714,10.7922312404966
BCI,PIEL,2,1,2692.38,1367.63,1517.06,27.16933333,0.36,54.26,21.418,41.338,19.604,46.35225,3.75321545478007
BNZ,PIEL,5,1,402.87,359.8,575.89,-1.760208333,0.36,54.26,21.418,41.338,19.604,73.94725,13.2068071936407
BSF,PIEL,1,1,1244.55,752.61,1096.91,11.29540417,0.36,54.26,21.418,41.338,19.604,96.54175,2.00931802277954
BSF,PIEL,2,1,1244.55,752.61,1096.91,11.29540417,0.36,54.26,21.418,41.338,19.604,94.10625,1.42082942325953
BSF,PIEL,3,1,1244.55,752.61,1096.91,11.29540417,0.36,54.26,21.418,41.338,19.604,90.01175,1.51930014041553
BSF,PIEL,4,1,1244.55,752.61,1096.91,11.29540417,0.36,54.26,21.418,41.338,19.604,83.6516666666667,6.1465068399322
BSF,PIEL,5,1,1244.55,752.61,1096.91,11.29540417,0.36,54.26,21.418,41.338,19.604,76.825,6.51536560754651
BSF,PIEL,6,1,1244.55,752.61,1096.91,11.29540417,0.36,54.26,21.418,41.338,19.604,70.649,10.4847686669759
BSF,PIEL,7,1,1244.55,752.61,1096.91,11.29540417,0.36,54.26,21.418,41.338,19.604,71.739,11.182539425372
BSF,PIEL,8,1,1244.55,752.61,1096.91,11.29540417,0.36,54.26,21.418,41.338,19.604,70.31325,10.9070020743557
BSF,PIEL,10,1,1244.55,752.61,1096.91,11.29540417,0.36,54.26,21.418,41.338,19.604,64.77375,11.4659067202148
BSF,PIEL,9,1,1244.55,752.61,1096.91,11.29540417,0.36,54.26,21.418,41.338,19.604,71.5653333333333,7.17359284691662
CDR,PIEL,6,1,822.7777778,733.2,1026.133333,7.056204167,0.36,54.26,21.418,41.338,19.604,57.922,1.87241875658198
GSF,PIEL,0,1,508.41,502.5,1421.8,26.38333333,0.36,54.26,21.418,41.338,19.604,100.340666666667,1.81644442065628
GSF,PIEL,1,1,508.41,502.5,1421.8,26.38333333,0.36,54.26,21.418,41.338,19.604,87.762,7.44262064060772
GSF,PIEL,2,1,508.41,502.5,1421.8,26.38333333,0.36,54.26,21.418,41.338,19.604,88.9210833333333,17.4976306575716
GSF,PIEL,3,1,508.41,502.5,1421.8,26.38333333,0.36,54.26,21.418,41.338,19.604,68.6390909090909,11.2831583827805
HBR,PIEL,3,1,1396.13,712.53,817.54,5.548666667,0.36,54.26,21.418,41.338,19.604,56.7405,3.50608665989115
JUN,PIEL,1,1,2877.81,494.81,543.94,4.277983333,0.36,54.26,21.418,41.338,19.604,87.0695,4.13458530770217
JUN,PIEL,2,1,2877.81,494.81,543.94,4.277983333,0.36,54.26,21.418,41.338,19.604,74.7905,8.23718797082273
JUN,PIEL,3,1,2877.81,494.81,543.94,4.277983333,0.36,54.26,21.418,41.338,19.604,51.78325,10.3942285708625
JUN,PIEL,5,1,2877.81,494.81,543.94,4.277983333,0.36,54.26,21.418,41.338,19.604,40.46,3.53152063564692
KBS,PIEL,2,1,811.15,707.59,1007.43,8.838666667,0.36,54.26,21.418,41.338,19.604,78.984,10.480736710747
KBS,PIEL,4,1,811.15,707.59,1007.43,8.838666667,0.36,54.26,21.418,41.338,19.604,87.58075,7.58126917145144
KNZ,PIEL,5,1,791.21,746.72,1250.01,12.57004167,0.36,54.26,21.418,41.338,19.604,65.91,11.4339166517865
KNZ,PIEL,8,1,791.21,746.72,1250.01,12.57004167,0.36,54.26,21.418,41.338,19.604,66.7945,14.1484995847616
LBS,PIEL,3,1,4099.52,1699.15,1772.69,26.18779167,0.36,54.26,21.418,41.338,19.604,66.2716666666667,7.76814046817727
LBS,PIEL,4,1,4099.52,1699.15,1772.69,26.18779167,0.36,54.26,21.418,41.338,19.604,26.7225,2.09940003334286
LUQ,PIEL,1,1,3362.82,1233.94,1259.58,23.47708333,0.36,54.26,21.418,41.338,19.604,61.64625,4.6701407098716
LVW,PIEL,1,1,1096.46,850.81,1083.15,1.707875,0.36,54.26,21.418,41.338,19.604,87.7605,1.53763747352879
LVW,PIEL,2,1,1096.46,850.81,1083.15,1.707875,0.36,54.26,21.418,41.338,19.604,78.3645,22.7133039208302
LVW,PIEL,3,1,1096.46,850.81,1083.15,1.707875,0.36,54.26,21.418,41.338,19.604,84.58175,3.33514031438959
LVW,PIEL,5,1,1096.46,850.81,1083.15,1.707875,0.36,54.26,21.418,41.338,19.604,70.67425,6.85108582026723
LVW,PIEL,6,1,1096.46,850.81,1083.15,1.707875,0.36,54.26,21.418,41.338,19.604,77.8283333333333,4.77561957585959
LVW,PIEL,7,1,1096.46,850.81,1083.15,1.707875,0.36,54.26,21.418,41.338,19.604,72.23875,4.5927219507245
LVW,PIEL,4,1,1096.46,850.81,1083.15,1.707875,0.36,54.26,21.418,41.338,19.604,93.3786666666667,14.670219505288
LVW,PIEL,9,1,1096.46,850.81,1083.15,1.707875,0.36,54.26,21.418,41.338,19.604,64.7383333333333,16.0762139925212
LVW,PIEL,10,1,1096.46,850.81,1083.15,1.707875,0.36,54.26,21.418,41.338,19.604,64.511,NA
LVW,PIEL,8,1,1096.46,850.81,1083.15,1.707875,0.36,54.26,21.418,41.338,19.604,69.684,NA
MTV,PIEL,0,1,2685,1084.06,1165.5,17.67916667,0.36,54.26,21.418,41.338,19.604,90.2585,0.989172212846006
MTV,PIEL,1,1,2685,1084.06,1165.5,17.67916667,0.36,54.26,21.418,41.338,19.604,83.753,3.67277715087643
MTV,PIEL,2,1,2685,1084.06,1165.5,17.67916667,0.36,54.26,21.418,41.338,19.604,66.984875,9.180173347842
MTV,PIEL,3,1,2685,1084.06,1165.5,17.67916667,0.36,54.26,21.418,41.338,19.604,62.58925,14.0122813363849
MTV,PIEL,4,1,2685,1084.06,1165.5,17.67916667,0.36,54.26,21.418,41.338,19.604,46.595125,11.9599159031623
MTV,PIEL,5,1,2685,1084.06,1165.5,17.67916667,0.36,54.26,21.418,41.338,19.604,31.5185,10.1587961463383
OLY,PIEL,2,1,1530.9,794.19,1043.78,10.7329625,0.36,54.26,21.418,41.338,19.604,70.76275,3.12786544627482
UFL,PIEL,1,1,1238.47,1165.79,1620.79,20.721375,0.36,54.26,21.418,41.338,19.604,83.64075,2.8753024623507
AND,PIRE,1,1,2309.5,763.6333333,982.3666667,9.1659375,0.5875,53.41,19.176,44.58,20.604,85.0925,1.54732898893544
AND,PIRE,2,1,2309.5,763.6333333,982.3666667,9.1659375,0.5875,53.41,19.176,44.58,20.604,73.50325,5.27354348770034
AND,PIRE,3,1,2309.5,763.6333333,982.3666667,9.1659375,0.5875,53.41,19.176,44.58,20.604,58.921,17.3669033317207
AND,PIRE,4,1,2309.5,763.6333333,982.3666667,9.1659375,0.5875,53.41,19.176,44.58,20.604,43.186,9.44747789977128
AND,PIRE,5,1,2309.5,763.6333333,982.3666667,9.1659375,0.5875,53.41,19.176,44.58,20.604,44.01275,2.3837078085761
AND,PIRE,7,1,2309.5,763.6333333,982.3666667,9.1659375,0.5875,53.41,19.176,44.58,20.604,32.21675,4.66010825160389
AND,PIRE,8,1,2309.5,763.6333333,982.3666667,9.1659375,0.5875,53.41,19.176,44.58,20.604,28.2575,13.1488429275482
AND,PIRE,9,1,2309.5,763.6333333,982.3666667,9.1659375,0.5875,53.41,19.176,44.58,20.604,27.23025,7.68885996642762
AND,PIRE,10,1,2309.5,763.6333333,982.3666667,9.1659375,0.5875,53.41,19.176,44.58,20.604,21.9195,7.46213644563896
AND,PIRE,6,1,2309.5,763.6333333,982.3666667,9.1659375,0.5875,53.41,19.176,44.58,20.604,57.356,10.2247459137135
ARC,PIRE,1,1,326.66,284.43,422.74,-8.872666667,0.5875,53.41,19.176,44.58,20.604,89.8235,1.73178549480009
ARC,PIRE,2,1,326.66,284.43,422.74,-8.872666667,0.5875,53.41,19.176,44.58,20.604,81.6645,8.04982478070175
ARC,PIRE,3,1,326.66,284.43,422.74,-8.872666667,0.5875,53.41,19.176,44.58,20.604,81.44325,0.730217946917225
ARC,PIRE,4,1,326.66,284.43,422.74,-8.872666667,0.5875,53.41,19.176,44.58,20.604,73.9745,0.804553085051988
ARC,PIRE,5,1,326.66,284.43,422.74,-8.872666667,0.5875,53.41,19.176,44.58,20.604,73.27375,2.3402245440698
ARC,PIRE,6,1,326.66,284.43,422.74,-8.872666667,0.5875,53.41,19.176,44.58,20.604,67.799,1.61124423971041
ARC,PIRE,7,1,326.66,284.43,422.74,-8.872666667,0.5875,53.41,19.176,44.58,20.604,64.2075,3.91922454064576
ARC,PIRE,8,1,326.66,284.43,422.74,-8.872666667,0.5875,53.41,19.176,44.58,20.604,60.264,8.54200784359275
ARC,PIRE,9,1,326.66,284.43,422.74,-8.872666667,0.5875,53.41,19.176,44.58,20.604,55.678,6.2133685442493
ARC,PIRE,10,1,326.66,284.43,422.74,-8.872666667,0.5875,53.41,19.176,44.58,20.604,59.1685,2.89629447167698
BNZ,PIRE,1,1,402.87,359.8,575.89,-1.760208333,0.5875,53.41,19.176,44.58,20.604,85.76925,3.79761691722585
BNZ,PIRE,2,1,402.87,359.8,575.89,-1.760208333,0.5875,53.41,19.176,44.58,20.604,86.8245,3.22509436554447
BNZ,PIRE,3,1,402.87,359.8,575.89,-1.760208333,0.5875,53.41,19.176,44.58,20.604,83.69975,0.108226229106752
BNZ,PIRE,4,1,402.87,359.8,575.89,-1.760208333,0.5875,53.41,19.176,44.58,20.604,80.3715,6.58687799087448
BNZ,PIRE,5,1,402.87,359.8,575.89,-1.760208333,0.5875,53.41,19.176,44.58,20.604,78.117,12.6999183855645
BNZ,PIRE,6,1,402.87,359.8,575.89,-1.760208333,0.5875,53.41,19.176,44.58,20.604,65.77275,16.7741415950266
BNZ,PIRE,7,1,402.87,359.8,575.89,-1.760208333,0.5875,53.41,19.176,44.58,20.604,55.004,15.9207025180005
BNZ,PIRE,8,1,402.87,359.8,575.89,-1.760208333,0.5875,53.41,19.176,44.58,20.604,49.68425,19.7245928284971
BNZ,PIRE,9,1,402.87,359.8,575.89,-1.760208333,0.5875,53.41,19.176,44.58,20.604,55.948,15.7009858501518
BNZ,PIRE,10,1,402.87,359.8,575.89,-1.760208333,0.5875,53.41,19.176,44.58,20.604,47.71475,16.0255306178402
CDR,PIRE,1,1,822.7777778,733.2,1026.133333,7.056204167,0.5875,53.41,19.176,44.58,20.604,85.46,1.72947352297359
CDR,PIRE,2,1,822.7777778,733.2,1026.133333,7.056204167,0.5875,53.41,19.176,44.58,20.604,77.58075,2.80651223347889
CDR,PIRE,3,1,822.7777778,733.2,1026.133333,7.056204167,0.5875,53.41,19.176,44.58,20.604,68.3236666666667,5.6627022995504
CDR,PIRE,4,1,822.7777778,733.2,1026.133333,7.056204167,0.5875,53.41,19.176,44.58,20.604,54.29225,20.6391138597728
CDR,PIRE,5,1,822.7777778,733.2,1026.133333,7.056204167,0.5875,53.41,19.176,44.58,20.604,48.27,13.4307862018573
CDR,PIRE,6,1,822.7777778,733.2,1026.133333,7.056204167,0.5875,53.41,19.176,44.58,20.604,34.4145,12.6918596155173
CDR,PIRE,7,1,822.7777778,733.2,1026.133333,7.056204167,0.5875,53.41,19.176,44.58,20.604,39.879,NA
CDR,PIRE,8,1,822.7777778,733.2,1026.133333,7.056204167,0.5875,53.41,19.176,44.58,20.604,11.89,NA
CDR,PIRE,10,1,822.7777778,733.2,1026.133333,7.056204167,0.5875,53.41,19.176,44.58,20.604,23.482,19.2276475940246
CPR,PIRE,1,1,440.4,430.42,1201.73,8.598458333,0.5875,53.41,19.176,44.58,20.604,94.73625,0.677266257341478
CPR,PIRE,2,1,440.4,430.42,1201.73,8.598458333,0.5875,53.41,19.176,44.58,20.604,84.80525,2.40326269544828
CPR,PIRE,3,1,440.4,430.42,1201.73,8.598458333,0.5875,53.41,19.176,44.58,20.604,73.69625,3.98461695147727
CPR,PIRE,4,1,440.4,430.42,1201.73,8.598458333,0.5875,53.41,19.176,44.58,20.604,44.259,31.5969314491138
CWT,PIRE,1,1,1905.66,1173.16,1352.79,13.34375,0.5875,53.41,19.176,44.58,20.604,76.74825,2.65596277270597
CWT,PIRE,2,1,1905.66,1173.16,1352.79,13.34375,0.5875,53.41,19.176,44.58,20.604,71.57225,22.4973225869954
CWT,PIRE,4,1,1905.66,1173.16,1352.79,13.34375,0.5875,53.41,19.176,44.58,20.604,35.548,8.31703649144333
CWT,PIRE,6,1,1905.66,1173.16,1352.79,13.34375,0.5875,53.41,19.176,44.58,20.604,30.1293333333333,9.67392874344924
CWT,PIRE,7,1,1905.66,1173.16,1352.79,13.34375,0.5875,53.41,19.176,44.58,20.604,19.186,10.1013454879371
CWT,PIRE,8,1,1905.66,1173.16,1352.79,13.34375,0.5875,53.41,19.176,44.58,20.604,30.47275,16.8642120158834
CWT,PIRE,9,1,1905.66,1173.16,1352.79,13.34375,0.5875,53.41,19.176,44.58,20.604,15.83675,5.99205348079159
CWT,PIRE,10,1,1905.66,1173.16,1352.79,13.34375,0.5875,53.41,19.176,44.58,20.604,9.47025,9.58212559491195
CWT,PIRE,5,1,1905.66,1173.16,1352.79,13.34375,0.5875,53.41,19.176,44.58,20.604,27.1426666666667,15.2742040163582
CWT,PIRE,3,1,1905.66,1173.16,1352.79,13.34375,0.5875,53.41,19.176,44.58,20.604,68.987,34.5407520474005
HBR,PIRE,1,1,1396.13,712.53,817.54,5.548666667,0.5875,53.41,19.176,44.58,20.604,78.80725,5.98247804704149
HBR,PIRE,2,1,1396.13,712.53,817.54,5.548666667,0.5875,53.41,19.176,44.58,20.604,65.86425,8.08736687165029
HBR,PIRE,3,1,1396.13,712.53,817.54,5.548666667,0.5875,53.41,19.176,44.58,20.604,42.9775,10.0429703607382
HBR,PIRE,4,1,1396.13,712.53,817.54,5.548666667,0.5875,53.41,19.176,44.58,20.604,25.49525,4.60185733336733
HBR,PIRE,5,1,1396.13,712.53,817.54,5.548666667,0.5875,53.41,19.176,44.58,20.604,28.90625,11.0402162531658
HBR,PIRE,6,1,1396.13,712.53,817.54,5.548666667,0.5875,53.41,19.176,44.58,20.604,13.04225,7.787441059167
HFR,PIRE,1,1,1152.13,851.25,1041.04,7.489633333,0.5875,53.41,19.176,44.58,20.604,78.8215,4.63626390534448
HFR,PIRE,2,1,1152.13,851.25,1041.04,7.489633333,0.5875,53.41,19.176,44.58,20.604,64.50125,7.75038895260533
HFR,PIRE,3,1,1152.13,851.25,1041.04,7.489633333,0.5875,53.41,19.176,44.58,20.604,47.28375,6.41504332928989
HFR,PIRE,4,1,1152.13,851.25,1041.04,7.489633333,0.5875,53.41,19.176,44.58,20.604,32.7235,7.49947422601523
HFR,PIRE,5,1,1152.13,851.25,1041.04,7.489633333,0.5875,53.41,19.176,44.58,20.604,27.867,3.19993437432707
