location,country,site,lat,long,t,litter.spp,type,MAT,MAP,CDI_LT,CDI_atan,Nt,Mt,Cell,Lig,C,N,CN,LIG_N,Ls
Remningstorp,Sweden,REM,58.47,13.65,1,NSP,L,5.6,530,0.3042,0.1731,1.352899661,69.666,47.57,31.4,42.97,0.5053,85.03859094,62.1413022,0.397619349
Remningstorp,Sweden,REM,58.47,13.65,1.454794521,NSP,L,5.6,530,0.3042,0.1731,1.204752612,54.038,47.57,31.4,42.97,0.5053,85.03859094,62.1413022,0.397619349
Remningstorp,Sweden,REM,58.47,13.65,1.997260274,NSP,L,5.6,530,0.3042,0.1731,1.131090031,50.694,47.57,31.4,42.97,0.5053,85.03859094,62.1413022,0.397619349
Remningstorp,Sweden,REM,58.47,13.65,2.498630137,NSP,L,5.6,530,0.3042,0.1731,1.100833314,40.86176471,47.57,31.4,42.97,0.5053,85.03859094,62.1413022,0.397619349
Remningstorp,Sweden,REM,58.47,13.65,3.02739726,NSP,L,5.6,530,0.3042,0.1731,1.033431243,37.2912,47.57,31.4,42.97,0.5053,85.03859094,62.1413022,0.397619349
Remningstorp,Sweden,REM,58.47,13.65,3.98630137,NSP,L,5.6,530,0.3042,0.1731,0.799107838,27.268,47.57,31.4,42.97,0.5053,85.03859094,62.1413022,0.397619349
Remningstorp,Sweden,REM,58.47,13.65,5.005479452,NSP,L,5.6,530,0.3042,0.1731,0.564502781,17.95,47.57,31.4,42.97,0.5053,85.03859094,62.1413022,0.397619349
Remningstorp,Sweden,REM,58.47,13.65,0.465753425,SPI,L,5.6,530,0.3042,0.1731,1.107614066,72.39166667,46.71,25.45,45.06,0.4136,108.9458414,61.53288201,0.35268847
Remningstorp,Sweden,REM,58.47,13.65,0.997260274,SPI,L,5.6,530,0.3042,0.1731,1.89237734,64.77,46.71,25.45,45.06,0.4136,108.9458414,61.53288201,0.35268847
Remningstorp,Sweden,REM,58.47,13.65,1.452054795,SPI,L,5.6,530,0.3042,0.1731,1.399969182,41.91,46.71,25.45,45.06,0.4136,108.9458414,61.53288201,0.35268847
Remningstorp,Sweden,REM,58.47,13.65,1.994520548,SPI,L,5.6,530,0.3042,0.1731,1.237535524,41.074,46.71,25.45,45.06,0.4136,108.9458414,61.53288201,0.35268847
Remningstorp,Sweden,REM,58.47,13.65,2.495890411,SPI,L,5.6,530,0.3042,0.1731,1.163508187,35.654,46.71,25.45,45.06,0.4136,108.9458414,61.53288201,0.35268847
Remningstorp,Sweden,REM,58.47,13.65,3.024657534,SPI,L,5.6,530,0.3042,0.1731,1.057988093,34.17958333,46.71,25.45,45.06,0.4136,108.9458414,61.53288201,0.35268847
Remningstorp,Sweden,REM,58.47,13.65,3.983561644,SPI,L,5.6,530,0.3042,0.1731,0.93847069,27.54541667,46.71,25.45,45.06,0.4136,108.9458414,61.53288201,0.35268847
Remningstorp,Sweden,REM,58.47,13.65,5.002739726,SPI,L,5.6,530,0.3042,0.1731,0.768868112,20.8992,46.71,25.45,45.06,0.4136,108.9458414,61.53288201,0.35268847
Skallarimsheden,Sweden,SKA,66.53,20.18,0.22739726,SPI,L,-0.5,490,0.1916,0.1091,1.09136446,93.4876,43.95,24.42,47.25,0.3239,145.8783575,75.39364001,0.357174199
Skallarimsheden,Sweden,SKA,66.53,20.18,0.991780822,SPI,L,-0.5,490,0.1916,0.1091,1.181807826,82.094,43.95,24.42,47.25,0.3239,145.8783575,75.39364001,0.357174199
Skallarimsheden,Sweden,SKA,66.53,20.18,1.208219178,SPI,L,-0.5,490,0.1916,0.1091,1.150621932,74.0004,43.95,24.42,47.25,0.3239,145.8783575,75.39364001,0.357174199
Skallarimsheden,Sweden,SKA,66.53,20.18,2.005479452,SPI,L,-0.5,490,0.1916,0.1091,1.209938041,65.48,43.95,24.42,47.25,0.3239,145.8783575,75.39364001,0.357174199
Skallarimsheden,Sweden,SKA,66.53,20.18,2.964383562,SPI,L,-0.5,490,0.1916,0.1091,1.124007896,51.5628,43.95,24.42,47.25,0.3239,145.8783575,75.39364001,0.357174199
Sanksjon,Sweden,SAN,58.07,14.13,0.473972603,SPI,L,5.1,595,0.3095,0.1798,0.909566861,80.522,47.69,23.05,47.82,0.4702,101.7014037,49.0216929,0.325841108
Sanksjon,Sweden,SAN,58.07,14.13,1.005479452,SPI,L,5.1,595,0.3095,0.1798,1.016549308,69.962,47.69,23.05,47.82,0.4702,101.7014037,49.0216929,0.325841108
Sanksjon,Sweden,SAN,58.07,14.13,1.465753425,SPI,L,5.1,595,0.3095,0.1798,1.013432301,56.946,47.69,23.05,47.82,0.4702,101.7014037,49.0216929,0.325841108
Sanksjon,Sweden,SAN,58.07,14.13,2.005479452,SPI,L,5.1,595,0.3095,0.1798,1.00531902,53.334,47.69,23.05,47.82,0.4702,101.7014037,49.0216929,0.325841108
Sanksjon,Sweden,SAN,58.07,14.13,2.504109589,SPI,L,5.1,595,0.3095,0.1798,0.953532365,43.882,47.69,23.05,47.82,0.4702,101.7014037,49.0216929,0.325841108
Sanksjon,Sweden,SAN,58.07,14.13,3.038356164,SPI,L,5.1,595,0.3095,0.1798,0.931454788,41.87166667,47.69,23.05,47.82,0.4702,101.7014037,49.0216929,0.325841108
Sanksjon,Sweden,SAN,58.07,14.13,3.994520548,SPI,L,5.1,595,0.3095,0.1798,0.837521749,36.8584,47.69,23.05,47.82,0.4702,101.7014037,49.0216929,0.325841108
Sanksjon,Sweden,SAN,58.07,14.13,5.01369863,SPI,L,5.1,595,0.3095,0.1798,0.839546812,36.06083333,47.69,23.05,47.82,0.4702,101.7014037,49.0216929,0.325841108
Tomta,Sweden,TOM,59.82,16.55,0.465753425,NSP,L,5.1,550,0.2986,0.1723,1.060440726,77.5036,42.63,28.6,44.34,0.5439,81.52233867,52.58319544,0.401516215
Tomta,Sweden,TOM,59.82,16.55,1.005479452,NSP,L,5.1,550,0.2986,0.1723,1.048188834,74.4312,42.63,28.6,44.34,0.5439,81.52233867,52.58319544,0.401516215
Tomta,Sweden,TOM,59.82,16.55,1.515068493,NSP,L,5.1,550,0.2986,0.1723,1.028740492,60.60916667,42.63,28.6,44.34,0.5439,81.52233867,52.58319544,0.401516215
Tomta,Sweden,TOM,59.82,16.55,2,NSP,L,5.1,550,0.2986,0.1723,1.056337425,56.85916667,42.63,28.6,44.34,0.5439,81.52233867,52.58319544,0.401516215
Tomta,Sweden,TOM,59.82,16.55,2.484931507,NSP,L,5.1,550,0.2986,0.1723,1.055449056,48.54166667,42.63,28.6,44.34,0.5439,81.52233867,52.58319544,0.401516215
Tomta,Sweden,TOM,59.82,16.55,3.008219178,NSP,L,5.1,550,0.2986,0.1723,1.047294101,46.4416,42.63,28.6,44.34,0.5439,81.52233867,52.58319544,0.401516215
Tomta,Sweden,TOM,59.82,16.55,4.030136986,NSP,L,5.1,550,0.2986,0.1723,0.959406661,34.8392,42.63,28.6,44.34,0.5439,81.52233867,52.58319544,0.401516215
Tomta,Sweden,TOM,59.82,16.55,5.052054795,NSP,L,5.1,550,0.2986,0.1723,0.644462392,22.87,42.63,28.6,44.34,0.5439,81.52233867,52.58319544,0.401516215
Tomta,Sweden,TOM,59.82,16.55,0.463013699,SPI,L,5.1,550,0.2986,0.1723,1.076428965,68.5784,48.37,25.45,47.22,0.4498,104.9799911,56.58070253,0.344757518
Tomta,Sweden,TOM,59.82,16.55,1.002739726,SPI,L,5.1,550,0.2986,0.1723,1.204341871,63.0648,48.37,25.45,47.22,0.4498,104.9799911,56.58070253,0.344757518
Tomta,Sweden,TOM,59.82,16.55,1.512328767,SPI,L,5.1,550,0.2986,0.1723,1.221294198,47.12916667,48.37,25.45,47.22,0.4498,104.9799911,56.58070253,0.344757518
Tomta,Sweden,TOM,59.82,16.55,1.997260274,SPI,L,5.1,550,0.2986,0.1723,1.102282861,45.2956,48.37,25.45,47.22,0.4498,104.9799911,56.58070253,0.344757518
Tomta,Sweden,TOM,59.82,16.55,2.482191781,SPI,L,5.1,550,0.2986,0.1723,1.209410455,41.6904,48.37,25.45,47.22,0.4498,104.9799911,56.58070253,0.344757518
Tomta,Sweden,TOM,59.82,16.55,3.005479452,SPI,L,5.1,550,0.2986,0.1723,1.107051605,35.16,48.37,25.45,47.22,0.4498,104.9799911,56.58070253,0.344757518
Tomta,Sweden,TOM,59.82,16.55,4.02739726,SPI,L,5.1,550,0.2986,0.1723,0.91979571,29.24217391,48.37,25.45,47.22,0.4498,104.9799911,56.58070253,0.344757518
Tomta,Sweden,TOM,59.82,16.55,5.049315068,SPI,L,5.1,550,0.2986,0.1723,0.734666995,20.352,48.37,25.45,47.22,0.4498,104.9799911,56.58070253,0.344757518
Tveten,Sweden,TVE,58.1,13.28,0.473972603,NSP,L,5.5,675,0.3115,0.181,1.398873749,77.098,49.89,33.48,43.56,0.5053,86.20621413,66.25766871,0.401583303
Tveten,Sweden,TVE,58.1,13.28,1.002739726,NSP,L,5.5,675,0.3115,0.181,1.308154246,72.25,49.89,33.48,43.56,0.5053,86.20621413,66.25766871,0.401583303
Tveten,Sweden,TVE,58.1,13.28,1.460273973,NSP,L,5.5,675,0.3115,0.181,1.251365704,54.99,49.89,33.48,43.56,0.5053,86.20621413,66.25766871,0.401583303
Tveten,Sweden,TVE,58.1,13.28,2.002739726,NSP,L,5.5,675,0.3115,0.181,1.200306373,51.55,49.89,33.48,43.56,0.5053,86.20621413,66.25766871,0.401583303
Tveten,Sweden,TVE,58.1,13.28,2.501369863,NSP,L,5.5,675,0.3115,0.181,1.241868063,44.438,49.89,33.48,43.56,0.5053,86.20621413,66.25766871,0.401583303
Tveten,Sweden,TVE,58.1,13.28,3.032876712,NSP,L,5.5,675,0.3115,0.181,1.191406602,41.7892,49.89,33.48,43.56,0.5053,86.20621413,66.25766871,0.401583303
Tveten,Sweden,TVE,58.1,13.28,3.991780822,NSP,L,5.5,675,0.3115,0.181,1.032835469,35.3084,49.89,33.48,43.56,0.5053,86.20621413,66.25766871,0.401583303
Tveten,Sweden,TVE,58.1,13.28,5.010958904,NSP,L,5.5,675,0.3115,0.181,1.036617565,32.70083333,49.89,33.48,43.56,0.5053,86.20621413,66.25766871,0.401583303
Tveten,Sweden,TVE,58.1,13.28,1.002739726,SPI,L,5.5,675,0.3115,0.181,1.428240016,63.678,51.21,34.75,NA,0.3793,NA,91.61613499,0.404257794
Tveten,Sweden,TVE,58.1,13.28,2.002739726,SPI,L,5.5,675,0.3115,0.181,1.33952016,40.566,51.21,34.75,NA,0.3793,NA,91.61613499,0.404257794
Tveten,Sweden,TVE,58.1,13.28,3.032876712,SPI,L,5.5,675,0.3115,0.181,1.278388094,32.9,51.21,34.75,NA,0.3793,NA,91.61613499,0.404257794
Tveten,Sweden,TVE,58.1,13.28,3.991780822,SPI,L,5.5,675,0.3115,0.181,0.869013053,26.20636364,51.21,34.75,NA,0.3793,NA,91.61613499,0.404257794
Tonnersjoheden,Sweden,TON,56.7,13.08,0.043835616,SBI,L,7.2,870,0.3616,0.2024,1.253467534,97.5625,42.51,29.17,43.81,0.9585,45.70683359,30.43296818,0.406947545
Tonnersjoheden,Sweden,TON,56.7,13.08,0.520547945,SBI,L,7.2,870,0.3616,0.2024,1.111306942,51.83,42.51,29.17,43.81,0.9585,45.70683359,30.43296818,0.406947545
Tonnersjoheden,Sweden,TON,56.7,13.08,1.01369863,SBI,L,7.2,870,0.3616,0.2024,1.087375087,47.47857143,42.51,29.17,43.81,0.9585,45.70683359,30.43296818,0.406947545
Tonnersjoheden,Sweden,TON,56.7,13.08,1.150684932,SBI,L,7.2,870,0.3616,0.2024,1.038132075,45.79,42.51,29.17,43.81,0.9585,45.70683359,30.43296818,0.406947545
Tonnersjoheden,Sweden,TON,56.7,13.08,1.517808219,SBI,L,7.2,870,0.3616,0.2024,0.983033028,39.722,42.51,29.17,43.81,0.9585,45.70683359,30.43296818,0.406947545
Tonnersjoheden,Sweden,TON,56.7,13.08,2.016438356,SBI,L,7.2,870,0.3616,0.2024,0.834229168,33.386,42.51,29.17,43.81,0.9585,45.70683359,30.43296818,0.406947545
Tonnersjoheden,Sweden,TON,56.7,13.08,2.550684932,SBI,L,7.2,870,0.3616,0.2024,0.702103434,26.53,42.51,29.17,43.81,0.9585,45.70683359,30.43296818,0.406947545
Tonnersjoheden,Sweden,TON,56.7,13.08,3.008219178,SBI,L,7.2,870,0.3616,0.2024,0.589774086,25.5432,42.51,29.17,43.81,0.9585,45.70683359,30.43296818,0.406947545
Tonnersjoheden,Sweden,TON,56.7,13.08,4.010958904,SBI,L,7.2,870,0.3616,0.2024,0.539928732,24.04869565,42.51,29.17,43.81,0.9585,45.70683359,30.43296818,0.406947545
Tonnersjoheden,Sweden,TON,56.7,13.08,5.02739726,SBI,L,7.2,870,0.3616,0.2024,0.60290018,23.488,42.51,29.17,43.81,0.9585,45.70683359,30.43296818,0.406947545
Tonnersjoheden,Sweden,TON,56.7,13.08,0.520547945,NSP,L,7.2,870,0.3616,0.2024,1.218080281,80.766,46.56,33.34,46.68,0.5042,92.58230861,66.12455375,0.417271589
Tonnersjoheden,Sweden,TON,56.7,13.08,1.01369863,NSP,L,7.2,870,0.3616,0.2024,1.268347664,75.714,46.56,33.34,46.68,0.5042,92.58230861,66.12455375,0.417271589
Tonnersjoheden,Sweden,TON,56.7,13.08,1.517808219,NSP,L,7.2,870,0.3616,0.2024,1.264524796,65.698,46.56,33.34,46.68,0.5042,92.58230861,66.12455375,0.417271589
Tonnersjoheden,Sweden,TON,56.7,13.08,2.016438356,NSP,L,7.2,870,0.3616,0.2024,1.359496463,61.822,46.56,33.34,46.68,0.5042,92.58230861,66.12455375,0.417271589
Tonnersjoheden,Sweden,TON,56.7,13.08,2.553424658,NSP,L,7.2,870,0.3616,0.2024,1.492499087,54.934,46.56,33.34,46.68,0.5042,92.58230861,66.12455375,0.417271589
Tonnersjoheden,Sweden,TON,56.7,13.08,3.008219178,NSP,L,7.2,870,0.3616,0.2024,1.20194277,52.596,46.56,33.34,46.68,0.5042,92.58230861,66.12455375,0.417271589
Tonnersjoheden,Sweden,TON,56.7,13.08,4.010958904,NSP,L,7.2,870,0.3616,0.2024,1.261513087,48.3804,46.56,33.34,46.68,0.5042,92.58230861,66.12455375,0.417271589
Tonnersjoheden,Sweden,TON,56.7,13.08,5.02739726,NSP,L,7.2,870,0.3616,0.2024,1.159515175,44.5432,46.56,33.34,46.68,0.5042,92.58230861,66.12455375,0.417271589
Vastbyn,Sweden,VAS,63.22,14.47,1,NSP,L,2.1,460,0.249,0.1438,0.918856507,67.2208,46.76,28.8,42.41,0.467775468,90.66315556,61.568,0.38115405
Vastbyn,Sweden,VAS,63.22,14.47,1.249315068,NSP,L,2.1,460,0.249,0.1438,0.920820777,57.312,46.76,28.8,42.41,0.467775468,90.66315556,61.568,0.38115405
Vastbyn,Sweden,VAS,63.22,14.47,2.030136986,NSP,L,2.1,460,0.249,0.1438,0.851215625,48.9044,46.76,28.8,42.41,0.467775468,90.66315556,61.568,0.38115405
Vastbyn,Sweden,VAS,63.22,14.47,2.230136986,NSP,L,2.1,460,0.249,0.1438,0.845189318,41.5344,46.76,28.8,42.41,0.467775468,90.66315556,61.568,0.38115405
Vastbyn,Sweden,VAS,63.22,14.47,3.01369863,NSP,L,2.1,460,0.249,0.1438,0.676673828,35.81,46.76,28.8,42.41,0.467775468,90.66315556,61.568,0.38115405
Vastbyn,Sweden,VAS,63.22,14.47,3.969863014,NSP,L,2.1,460,0.249,0.1438,0.576285332,31.2504,46.76,28.8,42.41,0.467775468,90.66315556,61.568,0.38115405
Vastbyn,Sweden,VAS,63.22,14.47,5.010958904,NSP,L,2.1,460,0.249,0.1438,0.394072169,16.52208333,46.76,28.8,42.41,0.467775468,90.66315556,61.568,0.38115405
Vastbyn,Sweden,VAS,63.22,14.47,1,SPI,L,2.1,460,0.249,0.1438,1.113124212,63.6404,50.25,26.18,44.46,0.4084,108.863859,64.10381978,0.342535654
Vastbyn,Sweden,VAS,63.22,14.47,1.249315068,SPI,L,2.1,460,0.249,0.1438,1.112386489,50.5444,50.25,26.18,44.46,0.4084,108.863859,64.10381978,0.342535654
Vastbyn,Sweden,VAS,63.22,14.47,2.030136986,SPI,L,2.1,460,0.249,0.1438,0.925730487,40.0896,50.25,26.18,44.46,0.4084,108.863859,64.10381978,0.342535654
Vastbyn,Sweden,VAS,63.22,14.47,2.230136986,SPI,L,2.1,460,0.249,0.1438,0.988873725,34.1816,50.25,26.18,44.46,0.4084,108.863859,64.10381978,0.342535654
Vastbyn,Sweden,VAS,63.22,14.47,3.01369863,SPI,L,2.1,460,0.249,0.1438,0.833768882,30.082,50.25,26.18,44.46,0.4084,108.863859,64.10381978,0.342535654
Vastbyn,Sweden,VAS,63.22,14.47,3.969863014,SPI,L,2.1,460,0.249,0.1438,0.673992285,23.7552,50.25,26.18,44.46,0.4084,108.863859,64.10381978,0.342535654
Vastbyn,Sweden,VAS,63.22,14.47,5.010958904,SPI,L,2.1,460,0.249,0.1438,0.518731487,16.5824,50.25,26.18,44.46,0.4084,108.863859,64.10381978,0.342535654
Utnakobbo,Sweden,ATN,66.37,20.03,0.767123288,NSP,L,-1.7,469,0.2037,0.1164,1.036384481,85.9644,45.43,33.54,46.4,0.5741,80.82215642,58.42187772,0.424718247
Utnakobbo,Sweden,ATN,66.37,20.03,0.997260274,NSP,L,-1.7,469,0.2037,0.1164,1.057323221,79.9108,45.43,33.54,46.4,0.5741,80.82215642,58.42187772,0.424718247
Utnakobbo,Sweden,ATN,66.37,20.03,1.761643836,NSP,L,-1.7,469,0.2037,0.1164,1.064126024,72.8532,45.43,33.54,46.4,0.5741,80.82215642,58.42187772,0.424718247
Utnakobbo,Sweden,ATN,66.37,20.03,1.975342466,NSP,L,-1.7,469,0.2037,0.1164,0.960907166,63.8456,45.43,33.54,46.4,0.5741,80.82215642,58.42187772,0.424718247
Utnakobbo,Sweden,ATN,66.37,20.03,2.77260274,NSP,L,-1.7,469,0.2037,0.1164,0.835674093,54.1456,45.43,33.54,46.4,0.5741,80.82215642,58.42187772,0.424718247
Utnakobbo,Sweden,ATN,66.37,20.03,3.731506849,NSP,L,-1.7,469,0.2037,0.1164,0.835262819,41.3272,45.43,33.54,46.4,0.5741,80.82215642,58.42187772,0.424718247
Utnakobbo,Sweden,ATN,66.37,20.03,4.016438356,NSP,L,-1.7,469,0.2037,0.1164,0.744264894,37.1744,45.43,33.54,46.4,0.5741,80.82215642,58.42187772,0.424718247
Utnakobbo,Sweden,ATN,66.37,20.03,4.767123288,NSP,L,-1.7,469,0.2037,0.1164,0.583216633,28.19166667,45.43,33.54,46.4,0.5741,80.82215642,58.42187772,0.424718247
Utnakobbo,Sweden,ATN,66.37,20.03,4.912328767,NSP,L,-1.7,469,0.2037,0.1164,0.527643353,27.49421053,45.43,33.54,46.4,0.5741,80.82215642,58.42187772,0.424718247
Strasan,Sweden,STR,60.75,16.25,0.186,NSP,L,3.1,745,0.2832,0.161,0.847,91,39.9,34,NA,0.43,NA,79.06976744,0.460081191
Strasan,Sweden,STR,60.75,16.25,0.282,NSP,L,3.1,745,0.2832,0.161,0.873,87.3,39.9,34,NA,0.43,NA,79.06976744,0.460081191
Strasan,Sweden,STR,60.75,16.25,0.879,NSP,L,3.1,745,0.2832,0.161,1.011,80.5,39.9,34,NA,0.43,NA,79.06976744,0.460081191
Strasan,Sweden,STR,60.75,16.25,0.995,NSP,L,3.1,745,0.2832,0.161,1.046,78.9,39.9,34,NA,0.43,NA,79.06976744,0.460081191
Strasan,Sweden,STR,60.75,16.25,1.285,NSP,L,3.1,745,0.2832,0.161,0.886,76.2,39.9,34,NA,0.43,NA,79.06976744,0.460081191
Strasan,Sweden,STR,60.75,16.25,1.995,NSP,L,3.1,745,0.2832,0.161,1.203,69.9,39.9,34,NA,0.43,NA,79.06976744,0.460081191
Strasan,Sweden,STR,60.75,16.25,2.299,NSP,L,3.1,745,0.2832,0.161,1.017,63.4,39.9,34,NA,0.43,NA,79.06976744,0.460081191
Strasan,Sweden,STR,60.75,16.25,2.997,NSP,L,3.1,745,0.2832,0.161,1.139,58.4,39.9,34,NA,0.43,NA,79.06976744,0.460081191
Strasan,Sweden,STR,60.75,16.25,3.299,NSP,L,3.1,745,0.2832,0.161,1.07,51.7,39.9,34,NA,0.43,NA,79.06976744,0.460081191
Strasan,Sweden,STR,60.75,16.25,3.989,NSP,L,3.1,745,0.2832,0.161,1.076,50.3,39.9,34,NA,0.43,NA,79.06976744,0.460081191
Strasan,Sweden,STR,60.75,16.25,0.186,NSP,L,3.1,745,0.2832,0.161,0.855,78.1,39.1,20.8,NA,0.85,NA,24.47058824,0.347245409
Strasan,Sweden,STR,60.75,16.25,0.282,NSP,L,3.1,745,0.2832,0.161,0.955,74.5,39.1,20.8,NA,0.85,NA,24.47058824,0.347245409
Strasan,Sweden,STR,60.75,16.25,0.879,NSP,L,3.1,745,0.2832,0.161,1.123,67.7,39.1,20.8,NA,0.85,NA,24.47058824,0.347245409
Strasan,Sweden,STR,60.75,16.25,0.995,NSP,L,3.1,745,0.2832,0.161,1.279,66.7,39.1,20.8,NA,0.85,NA,24.47058824,0.347245409
Strasan,Sweden,STR,60.75,16.25,1.285,NSP,L,3.1,745,0.2832,0.161,1.16,59.4,39.1,20.8,NA,0.85,NA,24.47058824,0.347245409
Strasan,Sweden,STR,60.75,16.25,1.995,NSP,L,3.1,745,0.2832,0.161,1.169,56.8,39.1,20.8,NA,0.85,NA,24.47058824,0.347245409
Strasan,Sweden,STR,60.75,16.25,2.299,NSP,L,3.1,745,0.2832,0.161,0.933,45.6,39.1,20.8,NA,0.85,NA,24.47058824,0.347245409
Strasan,Sweden,STR,60.75,16.25,2.997,NSP,L,3.1,745,0.2832,0.161,0.973,38.3,39.1,20.8,NA,0.85,NA,24.47058824,0.347245409
Strasan,Sweden,STR,60.75,16.25,3.299,NSP,L,3.1,745,0.2832,0.161,0.884,34.8,39.1,20.8,NA,0.85,NA,24.47058824,0.347245409
Strasan,Sweden,STR,60.75,16.25,3.989,NSP,L,3.1,745,0.2832,0.161,0.85,32.2,39.1,20.8,NA,0.85,NA,24.47058824,0.347245409
Ehrhorn,Germany,EHR,53,9.95,0.986,SPI,L,9,730,0.4288,0.2488,1.455,70,47.2,24.6,NA,0.38,NA,64.73684211,0.342618384
Ehrhorn,Germany,EHR,53,9.95,2.019,SPI,L,9,730,0.4288,0.2488,1.52,49.8,47.2,24.6,NA,0.38,NA,64.73684211,0.342618384
Ehrhorn,Germany,EHR,53,9.95,3.027,SPI,L,9,730,0.4288,0.2488,1.562,46,47.2,24.6,NA,0.38,NA,64.73684211,0.342618384
Ehrhorn,Germany,EHR,53,9.95,4.027,SPI,L,9,730,0.4288,0.2488,1.537,43.9,47.2,24.6,NA,0.38,NA,64.73684211,0.342618384
Ehrhorn,Germany,EHR,53,9.95,1.033,SPI,L,9,730,0.4288,0.2488,1.579,64.5,47.2,24.6,NA,0.38,NA,64.73684211,0.342618384
Ehrhorn,Germany,EHR,53,9.95,2.041,SPI,L,9,730,0.4288,0.2488,1.658,50,47.2,24.6,NA,0.38,NA,64.73684211,0.342618384
Ehrhorn,Germany,EHR,53,9.95,1.008,SPI,L,9,730,0.4288,0.2488,1.403,61.8,49.2,23.14,NA,0.48,NA,48.20833333,0.319878352
Ehrhorn,Germany,EHR,53,9.95,2.008,SPI,L,9,730,0.4288,0.2488,1.294,44.7,49.2,23.14,NA,0.48,NA,48.20833333,0.319878352
Ehrhorn,Germany,EHR,53,9.95,0.425,SPI,L,9,730,0.4288,0.2488,1.382,68.2,48.1,22.9,NA,0.38,NA,60.26315789,0.322535211
Ehrhorn,Germany,EHR,53,9.95,0.964,SPI,L,9,730,0.4288,0.2488,1.387,62,48.1,22.9,NA,0.38,NA,60.26315789,0.322535211
Ehrhorn,Germany,EHR,53,9.95,1.427,SPI,L,9,730,0.4288,0.2488,1.367,44.4,48.1,22.9,NA,0.38,NA,60.26315789,0.322535211
Ehrhorn,Germany,EHR,53,9.95,1.997,SPI,L,9,730,0.4288,0.2488,1.236,40.5,48.1,22.9,NA,0.38,NA,60.26315789,0.322535211
Ehrhorn,Germany,EHR,53,9.95,0.537,SPI,L,9,730,0.4288,0.2488,1.294,84.8,48.1,22.9,NA,0.38,NA,60.26315789,0.322535211
Ehrhorn,Germany,EHR,53,9.95,1,SPI,L,9,730,0.4288,0.2488,1.627,61.2,48.1,22.9,NA,0.38,NA,60.26315789,0.322535211
Ehrhorn,Germany,EHR,53,9.95,1.57,SPI,L,9,730,0.4288,0.2488,1.401,52.7,48.1,22.9,NA,0.38,NA,60.26315789,0.322535211
Ehrhorn,Germany,EHR,53,9.95,2.025,SPI,L,9,730,0.4288,0.2488,1.452,43.1,48.1,22.9,NA,0.38,NA,60.26315789,0.322535211
Ehrhorn,Germany,EHR,53,9.95,0.466,SPI,L,9,730,0.4288,0.2488,1.493,70.9,48.1,22.9,NA,0.38,NA,60.26315789,0.322535211
Ehrhorn,Germany,EHR,53,9.95,1.036,SPI,L,9,730,0.4288,0.2488,1.573,63.6,48.1,22.9,NA,0.38,NA,60.26315789,0.322535211
Ehrhorn,Germany,EHR,53,9.95,1.463,SPI,L,9,730,0.4288,0.2488,1.478,50.6,48.1,22.9,NA,0.38,NA,60.26315789,0.322535211
Ehrhorn,Germany,EHR,53,9.95,2.066,SPI,L,9,730,0.4288,0.2488,1.293,40.6,48.1,22.9,NA,0.38,NA,60.26315789,0.322535211
Ehrhorn,Germany,EHR,53,9.95,0.57,SPI,L,9,730,0.4288,0.2488,1.204,85.7,51.7,28.8,NA,0.37,NA,77.83783784,0.357763975
Ehrhorn,Germany,EHR,53,9.95,0.997,SPI,L,9,730,0.4288,0.2488,1.561,72.2,51.7,28.8,NA,0.37,NA,77.83783784,0.357763975
Ehrhorn,Germany,EHR,53,9.95,1.6,SPI,L,9,730,0.4288,0.2488,1.594,60.2,51.7,28.8,NA,0.37,NA,77.83783784,0.357763975
Ehrhorn,Germany,EHR,53,9.95,1.995,SPI,L,9,730,0.4288,0.2488,1.453,44.8,51.7,28.8,NA,0.37,NA,77.83783784,0.357763975
Ehrhorn,Germany,EHR,53,9.95,0.427,SPI,L,9,730,0.4288,0.2488,1.483,80.7,51.7,28.8,NA,0.37,NA,77.83783784,0.357763975
Ehrhorn,Germany,EHR,53,9.95,1.03,SPI,L,9,730,0.4288,0.2488,1.65,67.1,51.7,28.8,NA,0.37,NA,77.83783784,0.357763975
Ehrhorn,Germany,EHR,53,9.95,1.425,SPI,L,9,730,0.4288,0.2488,1.618,52.5,51.7,28.8,NA,0.37,NA,77.83783784,0.357763975
Ehrhorn,Germany,EHR,53,9.95,2.055,SPI,L,9,730,0.4288,0.2488,1.309,45.7,51.7,28.8,NA,0.37,NA,77.83783784,0.357763975
Ehrhorn,Germany,EHR,53,9.95,0.603,SPI,L,9,730,0.4288,0.2488,1.691,81.8,48.3,24.1,NA,0.3,NA,80.33333333,0.332872928
Ehrhorn,Germany,EHR,53,9.95,0.997,SPI,L,9,730,0.4288,0.2488,1.843,60.1,48.3,24.1,NA,0.3,NA,80.33333333,0.332872928
Ehrhorn,Germany,EHR,53,9.95,1.627,SPI,L,9,730,0.4288,0.2488,1.717,50.3,48.3,24.1,NA,0.3,NA,80.33333333,0.332872928
Ehrhorn,Germany,EHR,53,9.95,1.984,SPI,L,9,730,0.4288,0.2488,1.567,41.6,48.3,24.1,NA,0.3,NA,80.33333333,0.332872928
Ehrhorn,Germany,EHR,53,9.95,0.085,SPI,L,9,730,0.4288,0.2488,1.191,91.6,48.3,24.1,NA,0.3,NA,80.33333333,0.332872928
Ehrhorn,Germany,EHR,53,9.95,0.441,SPI,L,9,730,0.4288,0.2488,1.562,80.8,48.3,24.1,NA,0.3,NA,80.33333333,0.332872928
